"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","SOCEXP","PUB","PC_GDP","A","2001",10.042,
"CHL","SOCEXP","PUB","PC_GDP","A","2002",10.075,
"CHL","SOCEXP","PUB","PC_GDP","A","2003",9.922,
"CHL","SOCEXP","PUB","PC_GDP","A","2004",9.302,
"CHL","SOCEXP","PUB","PC_GDP","A","2005",8.918,
"CHL","SOCEXP","PUB","PC_GDP","A","2006",8.308,
"CHL","SOCEXP","PUB","PC_GDP","A","2007",8.482,
"CHL","SOCEXP","PUB","PC_GDP","A","2008",9.619,
"CHL","SOCEXP","PUB","PC_GDP","A","2009",11.555,
"CHL","SOCEXP","PUB","PC_GDP","A","2010",10.643,
"CHL","SOCEXP","PUB","PC_GDP","A","2011",10.153,
"CHL","SOCEXP","PUB","PC_GDP","A","2012",10.208,
"CHL","SOCEXP","PUB","PC_GDP","A","2013",10.159,
"CHL","SOCEXP","PUB","PC_GDP","A","2014",10.43,
"CHL","SOCEXP","PUB","PC_GDP","A","2015",10.963,
"CHL","SOCEXP","PUB","PC_GDP","A","2016",11.19,
"CHL","SOCEXP","PUB","PC_GDP","A","2017",11.478,
"CHL","SOCEXP","PUB","PC_GDP","A","2018",11.454,
"CHL","SOCEXP","PUB","PC_GDP","A","2019",11.706,
"CHL","SOCEXP","PUB","PC_GDP","A","2020",15.061,
"CHL","SOCEXP","PUB","PC_GDP","A","2021",19.605,
"CHL","SOCEXP","PUBNET","PC_GDP","A","2009",11.209,
"CHL","SOCEXP","PUBNET","PC_GDP","A","2011",9.783,
"CHL","SOCEXP","PUBNET","PC_GDP","A","2013",9.872,
"CHL","SOCEXP","PUBNET","PC_GDP","A","2015",10.615,
"CHL","SOCEXP","PUBNET","PC_GDP","A","2017",11.15,
"CHL","SOCEXP","PUBNET","PC_GDP","A","2019",11.261,
"CHL","SOCEXP","TOTNET","PC_GDP","A","2009",13.642,
"CHL","SOCEXP","TOTNET","PC_GDP","A","2011",12.116,
"CHL","SOCEXP","TOTNET","PC_GDP","A","2013",12.428,
"CHL","SOCEXP","TOTNET","PC_GDP","A","2015",13.353,
"CHL","SOCEXP","TOTNET","PC_GDP","A","2017",14.006,
"CHL","SOCEXP","TOTNET","PC_GDP","A","2019",14.464,
"EST","SOCEXP","PRIV","PC_GDP","A","1999",0.282,
"EST","SOCEXP","PRIV","PC_GDP","A","2000",0.137,
"EST","SOCEXP","PRIV","PC_GDP","A","2001",0.114,
"EST","SOCEXP","PRIV","PC_GDP","A","2002",0.135,
"EST","SOCEXP","PRIV","PC_GDP","A","2003",0.138,
"EST","SOCEXP","PRIV","PC_GDP","A","2004",0.138,
"EST","SOCEXP","PRIV","PC_GDP","A","2005",0.13,
"EST","SOCEXP","PRIV","PC_GDP","A","2006",0.053,
"EST","SOCEXP","PRIV","PC_GDP","A","2007",0.071,
"EST","SOCEXP","PRIV","PC_GDP","A","2008",0.131,
"EST","SOCEXP","PRIV","PC_GDP","A","2009",0.117,
"EST","SOCEXP","PRIV","PC_GDP","A","2010",0.111,
"EST","SOCEXP","PRIV","PC_GDP","A","2011",0.099,
"EST","SOCEXP","PRIV","PC_GDP","A","2012",0.105,
"EST","SOCEXP","PRIV","PC_GDP","A","2013",0.106,
"EST","SOCEXP","PRIV","PC_GDP","A","2014",0.103,
"EST","SOCEXP","PRIV","PC_GDP","A","2015",0.105,
"EST","SOCEXP","PRIV","PC_GDP","A","2016",0.108,
"EST","SOCEXP","PRIV","PC_GDP","A","2017",0.107,
"EST","SOCEXP","PRIV","PC_GDP","A","2018",0.121,
"EST","SOCEXP","PRIV","PC_GDP","A","2019",0.109,
"EST","SOCEXP","PRIV","PC_GDP","A","2020",0.106,
"EST","SOCEXP","PRIV","PC_GDP","A","2021",0.119,
"EST","SOCEXP","PUB","PC_GDP","A","1999",15.204,
"EST","SOCEXP","PUB","PC_GDP","A","2000",13.932,
"EST","SOCEXP","PUB","PC_GDP","A","2001",13.067,
"EST","SOCEXP","PUB","PC_GDP","A","2002",12.766,
"EST","SOCEXP","PUB","PC_GDP","A","2003",12.892,
"EST","SOCEXP","PUB","PC_GDP","A","2004",13.304,
"EST","SOCEXP","PUB","PC_GDP","A","2005",12.832,
"EST","SOCEXP","PUB","PC_GDP","A","2006",12.447,
"EST","SOCEXP","PUB","PC_GDP","A","2007",12.365,
"EST","SOCEXP","PUB","PC_GDP","A","2008",15.139,
"EST","SOCEXP","PUB","PC_GDP","A","2009",19.423,
"EST","SOCEXP","PUB","PC_GDP","A","2010",18.14,
"EST","SOCEXP","PUB","PC_GDP","A","2011",16.182,
"EST","SOCEXP","PUB","PC_GDP","A","2012",15.753,
"EST","SOCEXP","PUB","PC_GDP","A","2013",15.676,
"EST","SOCEXP","PUB","PC_GDP","A","2014",15.983,
"EST","SOCEXP","PUB","PC_GDP","A","2015",17.279,
"EST","SOCEXP","PUB","PC_GDP","A","2016",17.533,
"EST","SOCEXP","PUB","PC_GDP","A","2017",17.028,
"EST","SOCEXP","PUB","PC_GDP","A","2018",17.462,
"EST","SOCEXP","PUB","PC_GDP","A","2019",17.907,
"EST","SOCEXP","PUB","PC_GDP","A","2020",19.82,
"EST","SOCEXP","PUB","PC_GDP","A","2021",18.437,
"EST","SOCEXP","PUB","PC_GDP","A","2022",17.187,
"EST","SOCEXP","PUBNET","PC_GDP","A","2009",16.118,
"EST","SOCEXP","PUBNET","PC_GDP","A","2011",13.549,
"EST","SOCEXP","PUBNET","PC_GDP","A","2013",13.285,
"EST","SOCEXP","PUBNET","PC_GDP","A","2015",14.496,
"EST","SOCEXP","PUBNET","PC_GDP","A","2017",14.242,
"EST","SOCEXP","PUBNET","PC_GDP","A","2019",14.786,
"EST","SOCEXP","TOTNET","PC_GDP","A","2009",16.187,
"EST","SOCEXP","TOTNET","PC_GDP","A","2011",13.611,
"EST","SOCEXP","TOTNET","PC_GDP","A","2013",13.358,
"EST","SOCEXP","TOTNET","PC_GDP","A","2015",14.568,
"EST","SOCEXP","TOTNET","PC_GDP","A","2017",14.317,
"EST","SOCEXP","TOTNET","PC_GDP","A","2019",14.862,
"ISR","SOCEXP","PRIV","PC_GDP","A","1995",0.134,
"ISR","SOCEXP","PRIV","PC_GDP","A","1996",0.162,
"ISR","SOCEXP","PRIV","PC_GDP","A","1997",0.206,
"ISR","SOCEXP","PRIV","PC_GDP","A","1998",0.254,
"ISR","SOCEXP","PRIV","PC_GDP","A","1999",0.29,
"ISR","SOCEXP","PRIV","PC_GDP","A","2000",2.22,
"ISR","SOCEXP","PRIV","PC_GDP","A","2001",2.165,
"ISR","SOCEXP","PRIV","PC_GDP","A","2002",2.288,
"ISR","SOCEXP","PRIV","PC_GDP","A","2003",2.357,
"ISR","SOCEXP","PRIV","PC_GDP","A","2004",2.204,
"ISR","SOCEXP","PRIV","PC_GDP","A","2005",2.328,
"ISR","SOCEXP","PRIV","PC_GDP","A","2006",2.338,
"ISR","SOCEXP","PRIV","PC_GDP","A","2007",2.288,
"ISR","SOCEXP","PRIV","PC_GDP","A","2008",2.672,
"ISR","SOCEXP","PRIV","PC_GDP","A","2009",2.434,
"ISR","SOCEXP","PRIV","PC_GDP","A","2010",2.442,
"ISR","SOCEXP","PRIV","PC_GDP","A","2011",2.389,
"ISR","SOCEXP","PRIV","PC_GDP","A","2012",2.366,
"ISR","SOCEXP","PRIV","PC_GDP","A","2013",2.347,
"ISR","SOCEXP","PRIV","PC_GDP","A","2014",2.375,
"ISR","SOCEXP","PRIV","PC_GDP","A","2015",2.412,
"ISR","SOCEXP","PRIV","PC_GDP","A","2016",2.418,
"ISR","SOCEXP","PRIV","PC_GDP","A","2017",2.434,
"ISR","SOCEXP","PRIV","PC_GDP","A","2018",2.395,
"ISR","SOCEXP","PRIV","PC_GDP","A","2019",2.475,
"ISR","SOCEXP","PRIV","PC_GDP","A","2020",2.548,
"ISR","SOCEXP","PUB","PC_GDP","A","1995",16.037,
"ISR","SOCEXP","PUB","PC_GDP","A","1996",16.519,
"ISR","SOCEXP","PUB","PC_GDP","A","1997",16.518,
"ISR","SOCEXP","PUB","PC_GDP","A","1998",16.309,
"ISR","SOCEXP","PUB","PC_GDP","A","1999",16.276,
"ISR","SOCEXP","PUB","PC_GDP","A","2000",16.045,
"ISR","SOCEXP","PUB","PC_GDP","A","2001",17.28,
"ISR","SOCEXP","PUB","PC_GDP","A","2002",17.167,
"ISR","SOCEXP","PUB","PC_GDP","A","2003",16.668,
"ISR","SOCEXP","PUB","PC_GDP","A","2004",15.657,
"ISR","SOCEXP","PUB","PC_GDP","A","2005",15.219,
"ISR","SOCEXP","PUB","PC_GDP","A","2006",14.824,
"ISR","SOCEXP","PUB","PC_GDP","A","2007",14.357,
"ISR","SOCEXP","PUB","PC_GDP","A","2008",14.591,
"ISR","SOCEXP","PUB","PC_GDP","A","2009",15.129,
"ISR","SOCEXP","PUB","PC_GDP","A","2010",15.257,
"ISR","SOCEXP","PUB","PC_GDP","A","2011",15.005,
"ISR","SOCEXP","PUB","PC_GDP","A","2012",15.23,
"ISR","SOCEXP","PUB","PC_GDP","A","2013",15.29,
"ISR","SOCEXP","PUB","PC_GDP","A","2014",15.292,
"ISR","SOCEXP","PUB","PC_GDP","A","2015",15.3,
"ISR","SOCEXP","PUB","PC_GDP","A","2016",15.303,
"ISR","SOCEXP","PUB","PC_GDP","A","2017",15.929,
"ISR","SOCEXP","PUB","PC_GDP","A","2018",15.962,
"ISR","SOCEXP","PUB","PC_GDP","A","2019",16.128,
"ISR","SOCEXP","PUB","PC_GDP","A","2020",20.061,
"ISR","SOCEXP","PUB","PC_GDP","A","2021",18.343,
"ISR","SOCEXP","PUBNET","PC_GDP","A","2009",13.862,
"ISR","SOCEXP","PUBNET","PC_GDP","A","2011",13.693,
"ISR","SOCEXP","PUBNET","PC_GDP","A","2013",14.084,
"ISR","SOCEXP","PUBNET","PC_GDP","A","2015",14.102,
"ISR","SOCEXP","PUBNET","PC_GDP","A","2017",14.875,
"ISR","SOCEXP","PUBNET","PC_GDP","A","2019",15.091,
"ISR","SOCEXP","TOTNET","PC_GDP","A","2009",15.929,
"ISR","SOCEXP","TOTNET","PC_GDP","A","2011",15.718,
"ISR","SOCEXP","TOTNET","PC_GDP","A","2013",16.095,
"ISR","SOCEXP","TOTNET","PC_GDP","A","2015",16.157,
"ISR","SOCEXP","TOTNET","PC_GDP","A","2017",16.954,
"ISR","SOCEXP","TOTNET","PC_GDP","A","2019",17.224,
"SVN","SOCEXP","PRIV","PC_GDP","A","1996",0.032,
"SVN","SOCEXP","PRIV","PC_GDP","A","1997",0.03,
"SVN","SOCEXP","PRIV","PC_GDP","A","1998",0.028,
"SVN","SOCEXP","PRIV","PC_GDP","A","1999",0.027,
"SVN","SOCEXP","PRIV","PC_GDP","A","2000",0.026,
"SVN","SOCEXP","PRIV","PC_GDP","A","2001",0.025,
"SVN","SOCEXP","PRIV","PC_GDP","A","2002",0.024,
"SVN","SOCEXP","PRIV","PC_GDP","A","2003",1.213,
"SVN","SOCEXP","PRIV","PC_GDP","A","2004",1.167,
"SVN","SOCEXP","PRIV","PC_GDP","A","2005",1.101,
"SVN","SOCEXP","PRIV","PC_GDP","A","2006",1.164,
"SVN","SOCEXP","PRIV","PC_GDP","A","2007",1.135,
"SVN","SOCEXP","PRIV","PC_GDP","A","2008",1.104,
"SVN","SOCEXP","PRIV","PC_GDP","A","2009",1.213,
"SVN","SOCEXP","PRIV","PC_GDP","A","2010",1.194,
"SVN","SOCEXP","PRIV","PC_GDP","A","2011",1.228,
"SVN","SOCEXP","PRIV","PC_GDP","A","2012",1.358,
"SVN","SOCEXP","PRIV","PC_GDP","A","2013",1.413,
"SVN","SOCEXP","PRIV","PC_GDP","A","2014",1.352,
"SVN","SOCEXP","PRIV","PC_GDP","A","2015",1.339,
"SVN","SOCEXP","PRIV","PC_GDP","A","2016",1.296,
"SVN","SOCEXP","PRIV","PC_GDP","A","2017",1.267,
"SVN","SOCEXP","PRIV","PC_GDP","A","2018",1.258,
"SVN","SOCEXP","PRIV","PC_GDP","A","2019",1.322,
"SVN","SOCEXP","PUB","PC_GDP","A","1995",5.681,
"SVN","SOCEXP","PUB","PC_GDP","A","1996",21.925,
"SVN","SOCEXP","PUB","PC_GDP","A","1997",22.267,
"SVN","SOCEXP","PUB","PC_GDP","A","1998",22.342,
"SVN","SOCEXP","PUB","PC_GDP","A","1999",22.316,
"SVN","SOCEXP","PUB","PC_GDP","A","2000",22.095,
"SVN","SOCEXP","PUB","PC_GDP","A","2001",21.95,
"SVN","SOCEXP","PUB","PC_GDP","A","2002",22.32,
"SVN","SOCEXP","PUB","PC_GDP","A","2003",21.935,
"SVN","SOCEXP","PUB","PC_GDP","A","2004",21.551,
"SVN","SOCEXP","PUB","PC_GDP","A","2005",21.524,
"SVN","SOCEXP","PUB","PC_GDP","A","2006",21.126,
"SVN","SOCEXP","PUB","PC_GDP","A","2007",19.763,
"SVN","SOCEXP","PUB","PC_GDP","A","2008",19.88,
"SVN","SOCEXP","PUB","PC_GDP","A","2009",22.428,
"SVN","SOCEXP","PUB","PC_GDP","A","2010",23.355,
"SVN","SOCEXP","PUB","PC_GDP","A","2011",23.441,
"SVN","SOCEXP","PUB","PC_GDP","A","2012",23.473,
"SVN","SOCEXP","PUB","PC_GDP","A","2013",23.802,
"SVN","SOCEXP","PUB","PC_GDP","A","2014",23.089,
"SVN","SOCEXP","PUB","PC_GDP","A","2015",22.65,
"SVN","SOCEXP","PUB","PC_GDP","A","2016",22.246,
"SVN","SOCEXP","PUB","PC_GDP","A","2017",21.485,
"SVN","SOCEXP","PUB","PC_GDP","A","2018",21.325,
"SVN","SOCEXP","PUB","PC_GDP","A","2019",21.472,
"SVN","SOCEXP","PUB","PC_GDP","A","2020",24.467,
"SVN","SOCEXP","PUB","PC_GDP","A","2021",23.657,
"SVN","SOCEXP","PUB","PC_GDP","A","2022",22.839,
"SVN","SOCEXP","PUBNET","PC_GDP","A","2009",19.715,
"SVN","SOCEXP","PUBNET","PC_GDP","A","2011",20.159,
"SVN","SOCEXP","PUBNET","PC_GDP","A","2013",20.32,
"SVN","SOCEXP","PUBNET","PC_GDP","A","2015",19.362,
"SVN","SOCEXP","PUBNET","PC_GDP","A","2017",18.445,
"SVN","SOCEXP","PUBNET","PC_GDP","A","2019",18.574,
"SVN","SOCEXP","TOTNET","PC_GDP","A","2009",20.802,
"SVN","SOCEXP","TOTNET","PC_GDP","A","2011",21.267,
"SVN","SOCEXP","TOTNET","PC_GDP","A","2013",21.648,
"SVN","SOCEXP","TOTNET","PC_GDP","A","2015",20.61,
"SVN","SOCEXP","TOTNET","PC_GDP","A","2017",19.61,
"SVN","SOCEXP","TOTNET","PC_GDP","A","2019",19.794,
"OECD","SOCEXP","PRIV","PC_GDP","A","1980",1.244,
"OECD","SOCEXP","PRIV","PC_GDP","A","1981",1.343,
"OECD","SOCEXP","PRIV","PC_GDP","A","1982",1.352,
"OECD","SOCEXP","PRIV","PC_GDP","A","1983",1.38,
"OECD","SOCEXP","PRIV","PC_GDP","A","1984",1.302,
"OECD","SOCEXP","PRIV","PC_GDP","A","1985",1.359,
"OECD","SOCEXP","PRIV","PC_GDP","A","1986",1.369,
"OECD","SOCEXP","PRIV","PC_GDP","A","1987",1.433,
"OECD","SOCEXP","PRIV","PC_GDP","A","1988",1.465,
"OECD","SOCEXP","PRIV","PC_GDP","A","1989",1.503,
"OECD","SOCEXP","PRIV","PC_GDP","A","1990",1.751,
"OECD","SOCEXP","PRIV","PC_GDP","A","1991",1.807,
"OECD","SOCEXP","PRIV","PC_GDP","A","1992",1.916,
"OECD","SOCEXP","PRIV","PC_GDP","A","1993",2.053,
"OECD","SOCEXP","PRIV","PC_GDP","A","1994",2.043,
"OECD","SOCEXP","PRIV","PC_GDP","A","1995",2.2,
"OECD","SOCEXP","PRIV","PC_GDP","A","1996",2.353,
"OECD","SOCEXP","PRIV","PC_GDP","A","1997",2.456,
"OECD","SOCEXP","PRIV","PC_GDP","A","1998",2.482,
"OECD","SOCEXP","PRIV","PC_GDP","A","1999",2.322,
"OECD","SOCEXP","PRIV","PC_GDP","A","2000",2.36,
"OECD","SOCEXP","PRIV","PC_GDP","A","2001",2.398,
"OECD","SOCEXP","PRIV","PC_GDP","A","2002",2.348,
"OECD","SOCEXP","PRIV","PC_GDP","A","2003",2.486,
"OECD","SOCEXP","PRIV","PC_GDP","A","2004",2.407,
"OECD","SOCEXP","PRIV","PC_GDP","A","2005",2.389,
"OECD","SOCEXP","PRIV","PC_GDP","A","2006",2.494,
"OECD","SOCEXP","PRIV","PC_GDP","A","2007",2.592,
"OECD","SOCEXP","PRIV","PC_GDP","A","2008",2.603,
"OECD","SOCEXP","PRIV","PC_GDP","A","2009",2.798,
"OECD","SOCEXP","PRIV","PC_GDP","A","2010",2.801,
"OECD","SOCEXP","PRIV","PC_GDP","A","2011",2.852,
"OECD","SOCEXP","PRIV","PC_GDP","A","2012",2.915,
"OECD","SOCEXP","PRIV","PC_GDP","A","2013",2.97,
"OECD","SOCEXP","PRIV","PC_GDP","A","2014",2.984,
"OECD","SOCEXP","PRIV","PC_GDP","A","2015",3.02,
"OECD","SOCEXP","PRIV","PC_GDP","A","2016",3.007,
"OECD","SOCEXP","PRIV","PC_GDP","A","2017",3.064,
"OECD","SOCEXP","PRIV","PC_GDP","A","2018",3.05,
"OECD","SOCEXP","PRIV","PC_GDP","A","2019",3.083,
"OECD","SOCEXP","PUB","PC_GDP","A","1980",14.36,
"OECD","SOCEXP","PUB","PC_GDP","A","1981",14.664,
"OECD","SOCEXP","PUB","PC_GDP","A","1982",15.119,
"OECD","SOCEXP","PUB","PC_GDP","A","1983",15.388,
"OECD","SOCEXP","PUB","PC_GDP","A","1984",15.158,
"OECD","SOCEXP","PUB","PC_GDP","A","1985",15.887,
"OECD","SOCEXP","PUB","PC_GDP","A","1986",15.723,
"OECD","SOCEXP","PUB","PC_GDP","A","1987",15.863,
"OECD","SOCEXP","PUB","PC_GDP","A","1988",15.773,
"OECD","SOCEXP","PUB","PC_GDP","A","1989",15.657,
"OECD","SOCEXP","PUB","PC_GDP","A","1990",16.364,
"OECD","SOCEXP","PUB","PC_GDP","A","1991",17.175,
"OECD","SOCEXP","PUB","PC_GDP","A","1992",17.975,
"OECD","SOCEXP","PUB","PC_GDP","A","1993",18.473,
"OECD","SOCEXP","PUB","PC_GDP","A","1994",18.269,
"OECD","SOCEXP","PUB","PC_GDP","A","1995",17.993,
"OECD","SOCEXP","PUB","PC_GDP","A","1996",17.98,
"OECD","SOCEXP","PUB","PC_GDP","A","1997",17.646,
"OECD","SOCEXP","PUB","PC_GDP","A","1998",17.705,
"OECD","SOCEXP","PUB","PC_GDP","A","1999",17.624,
"OECD","SOCEXP","PUB","PC_GDP","A","2000",17.333,
"OECD","SOCEXP","PUB","PC_GDP","A","2001",17.54,
"OECD","SOCEXP","PUB","PC_GDP","A","2002",17.985,
"OECD","SOCEXP","PUB","PC_GDP","A","2003",18.31,
"OECD","SOCEXP","PUB","PC_GDP","A","2004",18.109,
"OECD","SOCEXP","PUB","PC_GDP","A","2005",18.114,
"OECD","SOCEXP","PUB","PC_GDP","A","2006",17.757,
"OECD","SOCEXP","PUB","PC_GDP","A","2007",17.662,
"OECD","SOCEXP","PUB","PC_GDP","A","2008",18.409,
"OECD","SOCEXP","PUB","PC_GDP","A","2009",20.593,
"OECD","SOCEXP","PUB","PC_GDP","A","2010",20.405,
"OECD","SOCEXP","PUB","PC_GDP","A","2011",20.052,
"OECD","SOCEXP","PUB","PC_GDP","A","2012",20.146,
"OECD","SOCEXP","PUB","PC_GDP","A","2013",20.212,
"OECD","SOCEXP","PUB","PC_GDP","A","2014",20.165,
"OECD","SOCEXP","PUB","PC_GDP","A","2015",20.073,
"OECD","SOCEXP","PUB","PC_GDP","A","2016",20.053,
"OECD","SOCEXP","PUB","PC_GDP","A","2017",19.771,
"OECD","SOCEXP","PUB","PC_GDP","A","2018",19.682,
"OECD","SOCEXP","PUB","PC_GDP","A","2019",20.101,
"OECD","SOCEXP","PUB","PC_GDP","A","2020",22.961,
"OECD","SOCEXP","PUB","PC_GDP","A","2021",21.978,
"OECD","SOCEXP","PUB","PC_GDP","A","2022",21.094,
"OECD","SOCEXP","PUBNET","PC_GDP","A","2009",18.782,
"OECD","SOCEXP","PUBNET","PC_GDP","A","2011",18.271,
"OECD","SOCEXP","PUBNET","PC_GDP","A","2013",18.421,
"OECD","SOCEXP","PUBNET","PC_GDP","A","2015",18.238,
"OECD","SOCEXP","PUBNET","PC_GDP","A","2017",17.985,
"OECD","SOCEXP","PUBNET","PC_GDP","A","2019",18.264,
"OECD","SOCEXP","TOTNET","PC_GDP","A","2009",21.227,
"OECD","SOCEXP","TOTNET","PC_GDP","A","2011",20.752,
"OECD","SOCEXP","TOTNET","PC_GDP","A","2013",20.969,
"OECD","SOCEXP","TOTNET","PC_GDP","A","2015",20.826,
"OECD","SOCEXP","TOTNET","PC_GDP","A","2017",20.6,
"OECD","SOCEXP","TOTNET","PC_GDP","A","2019",20.901,
"GRC","SOCEXP","PUBNET","PC_GDP","A","2009",21.91,
"GRC","SOCEXP","PUBNET","PC_GDP","A","2011",22.253,
"GRC","SOCEXP","PUBNET","PC_GDP","A","2013",21.509,
"GRC","SOCEXP","PUBNET","PC_GDP","A","2015",21.669,
"GRC","SOCEXP","PUBNET","PC_GDP","A","2017",20.697,
"GRC","SOCEXP","PUBNET","PC_GDP","A","2019",19.73,
"GRC","SOCEXP","TOTNET","PC_GDP","A","2009",22.717,
"GRC","SOCEXP","TOTNET","PC_GDP","A","2011",23.284,
"GRC","SOCEXP","TOTNET","PC_GDP","A","2013",22.6,
"GRC","SOCEXP","TOTNET","PC_GDP","A","2015",22.55,
"GRC","SOCEXP","TOTNET","PC_GDP","A","2017",21.591,
"GRC","SOCEXP","TOTNET","PC_GDP","A","2019",20.681,
"HUN","SOCEXP","PUBNET","PC_GDP","A","2009",19.742,
"HUN","SOCEXP","PUBNET","PC_GDP","A","2011",20.144,
"HUN","SOCEXP","PUBNET","PC_GDP","A","2013",19.607,
"HUN","SOCEXP","PUBNET","PC_GDP","A","2015",17.802,
"HUN","SOCEXP","PUBNET","PC_GDP","A","2017",17.233,
"HUN","SOCEXP","PUBNET","PC_GDP","A","2019",15.814,
"HUN","SOCEXP","TOTNET","PC_GDP","A","2009",20.168,
"HUN","SOCEXP","TOTNET","PC_GDP","A","2011",20.498,
"HUN","SOCEXP","TOTNET","PC_GDP","A","2013",19.438,
"HUN","SOCEXP","TOTNET","PC_GDP","A","2015",17.755,
"HUN","SOCEXP","TOTNET","PC_GDP","A","2017",17.296,
"HUN","SOCEXP","TOTNET","PC_GDP","A","2019",15.768,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2005",9.333,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2007",10.164,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2009",12.074,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2011",10.804,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2013",10.697,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2015",11.176,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2017",11.803,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2019",12.463,
"CHL","SOCEXP","PUB","USD_CAP","A","1987",876.1,
"CHL","SOCEXP","PUB","USD_CAP","A","1988",822.032,
"CHL","SOCEXP","PUB","USD_CAP","A","1989",843.204,
"CHL","SOCEXP","PUB","USD_CAP","A","1990",848.973,
"CHL","SOCEXP","PUB","USD_CAP","A","1991",898.273,
"CHL","SOCEXP","PUB","USD_CAP","A","1992",946.244,
"CHL","SOCEXP","PUB","USD_CAP","A","1993",1007.042,
"CHL","SOCEXP","PUB","USD_CAP","A","1994",1017.393,
"CHL","SOCEXP","PUB","USD_CAP","A","1995",1320.76,
"CHL","SOCEXP","PUB","USD_CAP","A","1996",1513.105,
"CHL","SOCEXP","PUB","USD_CAP","A","1997",1561.249,
"CHL","SOCEXP","PUB","USD_CAP","A","1998",1656.216,
"CHL","SOCEXP","PUB","USD_CAP","A","1999",1738.581,
"CHL","SOCEXP","PUB","USD_CAP","A","2000",1474.865,
"CHL","SOCEXP","PUB","USD_CAP","A","2001",1460.145,
"CHL","SOCEXP","PUB","USD_CAP","A","2002",1495.194,
"CHL","SOCEXP","PUB","USD_CAP","A","2003",1525.289,
"CHL","SOCEXP","PUB","USD_CAP","A","2004",1509.137,
"CHL","SOCEXP","PUB","USD_CAP","A","2005",1513.259,
"CHL","SOCEXP","PUB","USD_CAP","A","2006",1482.023,
"CHL","SOCEXP","PUB","USD_CAP","A","2007",1574.657,
"CHL","SOCEXP","PUB","USD_CAP","A","2008",1835.123,
"CHL","SOCEXP","PUB","USD_CAP","A","2009",2158.677,
"CHL","SOCEXP","PUB","USD_CAP","A","2010",2088.007,
"CHL","SOCEXP","PUB","USD_CAP","A","2011",2092.518,
"CHL","SOCEXP","PUB","USD_CAP","A","2012",2208.942,
"CHL","SOCEXP","PUB","USD_CAP","A","2013",2249.454,
"CHL","SOCEXP","PUB","USD_CAP","A","2014",2327.657,
"CHL","SOCEXP","PUB","USD_CAP","A","2015",2473.578,
"CHL","SOCEXP","PUB","USD_CAP","A","2016",2541.53,
"CHL","SOCEXP","PUB","USD_CAP","A","2017",2606.064,
"CHL","SOCEXP","PUB","USD_CAP","A","2018",2656.518,
"CHL","SOCEXP","PUB","USD_CAP","A","2019",2684.943,
"CHL","SOCEXP","PUB","USD_CAP","A","2020",3189.226,
"CHL","SOCEXP","PUB","USD_CAP","A","2021",4584.185,
"EST","SOCEXP","PUB","USD_CAP","A","1999",2260.607,
"EST","SOCEXP","PUB","USD_CAP","A","2000",2280.521,
"EST","SOCEXP","PUB","USD_CAP","A","2001",2267.186,
"EST","SOCEXP","PUB","USD_CAP","A","2002",2364.962,
"EST","SOCEXP","PUB","USD_CAP","A","2003",2605.083,
"EST","SOCEXP","PUB","USD_CAP","A","2004",2871.198,
"EST","SOCEXP","PUB","USD_CAP","A","2005",3033.186,
"EST","SOCEXP","PUB","USD_CAP","A","2006",3229.498,
"EST","SOCEXP","PUB","USD_CAP","A","2007",3483.152,
"EST","SOCEXP","PUB","USD_CAP","A","2008",4045.863,
"EST","SOCEXP","PUB","USD_CAP","A","2009",4431.276,
"EST","SOCEXP","PUB","USD_CAP","A","2010",4239.738,
"EST","SOCEXP","PUB","USD_CAP","A","2011",4097.82,
"EST","SOCEXP","PUB","USD_CAP","A","2012",4117.899,
"EST","SOCEXP","PUB","USD_CAP","A","2013",4157.54,
"EST","SOCEXP","PUB","USD_CAP","A","2014",4366.497,
"EST","SOCEXP","PUB","USD_CAP","A","2015",4732.358,
"EST","SOCEXP","PUB","USD_CAP","A","2016",4953.266,
"EST","SOCEXP","PUB","USD_CAP","A","2017",5089.269,
"EST","SOCEXP","PUB","USD_CAP","A","2018",5416.614,
"EST","SOCEXP","PUB","USD_CAP","A","2019",5797.954,
"ISR","SOCEXP","PUB","USD_CAP","A","1995",4109.103,
"ISR","SOCEXP","PUB","USD_CAP","A","1996",4371.175,
"ISR","SOCEXP","PUB","USD_CAP","A","1997",4422.692,
"ISR","SOCEXP","PUB","USD_CAP","A","1998",4436.778,
"ISR","SOCEXP","PUB","USD_CAP","A","1999",4457.914,
"ISR","SOCEXP","PUB","USD_CAP","A","2000",4649.107,
"ISR","SOCEXP","PUB","USD_CAP","A","2001",4904.816,
"ISR","SOCEXP","PUB","USD_CAP","A","2002",4768.028,
"ISR","SOCEXP","PUB","USD_CAP","A","2003",4608.033,
"ISR","SOCEXP","PUB","USD_CAP","A","2004",4454.093,
